taxon_name,Pollen_type
Polypodiophyta undifferentiated,Monolete fern spores
Aldrovanda vesiculosa,Aldrovanda vesiculosa
Drosera,Drosera
Drosera cf. D. rotundifolia,Drosera
Drosera cf. D. intermedia,Drosera
Drosera undifferentiated,Drosera
Drosera-type,Drosera
Drosera intermedia,Drosera intermedia
Drosera intermedia-type,Drosera intermedia
Drosera rotundifolia-type,Drosera rotundifolia-type
Drosera rotundifolia,Drosera rotundifolia-type
Drosera rotundifolia/D. anglica,Drosera rotundifolia-type
Drosera anglica,Drosera anglica
Calluna-type,Ericales (tetrads)
Ericaceae undifferentiated,Ericales (tetrads)
Ericaceae/Empetrum,Ericales (tetrads)
Ericales (tetrads),Ericales (tetrads)
Ericales undifferentiated,Ericales (tetrads)
cf. Calluna,Ericales (tetrads)
cf. Arctostaphylos,Ericales (tetrads)
cf. Andromeda polifolia,Ericales (tetrads)
cf. Erica,Ericales (tetrads)
cf. Arbutus,Ericales (tetrads)
cf. Cassiope,Ericales (tetrads)
cf. Ledum,Ericales (tetrads)
Vacciniaceae,Ericales (tetrads)
Ericales indeterminata,Ericales (tetrads)
Ericaceae p.p.,Ericales (tetrads)
Ericaceae s.l.,Ericales (tetrads)
Vacciniaceae/Ericaceae,Ericales (tetrads)
Ericaceae indeterminata,Ericales (tetrads)
cf. Vaccinium,Ericales (tetrads)
Moneses,Moneses
Erica cinerea/E. tetralix,Erica
Erica cf. E. cinerea,Erica
Erica undifferentiated,Erica
Erica indeterminata,Erica
Erica cinerea/E. ciliaris,Erica
Loiseleuria procumbens,Loiseleuria procumbens
Rhododendron lapponicum-type,Rhododendron
Rhododendron ponticum,Rhododendron
Rhododendron ferrugineum,Rhododendron
Vaccinium myrtillus-type,Vaccinium
Vaccinium subgen. Oxycoccus,Vaccinium
Erica lusitanica,Erica arborea-type
Erica multiflora-type,Erica arborea-type
Erica scoparia,Erica arborea-type
Erica erigena,Erica ciliaris-type
Pyrolaceae,Pyrola-type
Pyrola minor,Pyrola-type
Pyrola incarnata,Pyrola-type
Arctostaphylos alpinus,Arctostaphylos alpinus
Arctostaphylos undifferentiated,Arctostaphylos
Corema album,Corema album
Erica terminalis,Erica terminalis
Empetrum nigrum ssp. hermaphroditum,Empetrum nigrum
Empetrum nigrum subsp. hermaphroditum,Empetrum nigrum
Ledum,Ledum palustre
Ledum palustre,Ledum palustre
Empetraceae,Empetrum/Ledum
Empetrum/Ledum,Empetrum/Ledum
Empetrum/Ledum-type,Empetrum/Ledum
Juncus,Juncaceae
Listera ovata,Listera ovata
Periploca,Periploca
Trachomitum,Trachomitum
Typha latifolia,Typha latifolia
Typha latifolia-type,Typha latifolia-type
Typha undifferentiated (tetrad),Typha latifolia-type
Sparganium (tetrad),Typha latifolia-type
Typha minima-type,Typha latifolia-type
Typha cf. T. elephantina,Typha latifolia-type
Typha (tetrad),Typha latifolia-type
Typha minima,Typha minima
Scheuchzeria,Scheuchzeria palustris
Scheuchzeria palustris,Scheuchzeria palustris
Scheuchzeria-type,Scheuchzeria palustris
Abies undifferentiated,Abies
Abies nordmanniana,Abies
Abies marocana,Abies marocana
Cedrus libani,Cedrus
Cedrus cf. C. atlantica,Cedrus
Picea abies-type,Picea abies-type
Picea (half),Picea abies-type
Picea (whole),Picea abies-type
Picea abies subsp. obovata,Picea abies-type
Picea abies subsp. abies,Picea abies-type
Picea excelsa-type,Picea abies-type
Picea undifferentiated,Picea
Picea omorika,Picea omorika-type
Picea orientalis,Picea omorika-type
Picea cf. omorika,Picea omorika-type
Picea omorika-type,Picea omorika-type
Pinus undifferentiated,Pinus
Pinus (type A),Pinus
Pinus (type 2),Pinus
Pinus pp.,Pinus
Pinus indeterminata,Pinus
Pinus sp.,Pinus
Pinus: clumps,Pinus
Pinus diploxylon-type,Pinus sylvestris-type
Pinus diploxylon,Pinus sylvestris-type
Pinus (half),Pinus sylvestris-type
Pinus (whole),Pinus sylvestris-type
Pinus subgen. Pinus,Pinus sylvestris-type
Pinus non-cembra,Pinus sylvestris-type
Pinus sylvestris/P. nigra-type,Pinus sylvestris-type
Pinus subgen. Diploxylon-type,Pinus sylvestris-type
Pinus subgen. Diploxylon,Pinus sylvestris-type
Pinus maritima-type,Pinus sylvestris-type
Pinus uncinata-type,Pinus sylvestris-type
Pinus pinea-type,Pinus halepensis-type
Pinus halepensis/P. pinea-type,Pinus halepensis-type
Pinus pinea,Pinus halepensis-type
Pinus pinea/P. halepensis,Pinus halepensis-type
Pinus haploxylon-type,Pinus cembra-type
Pinus subgen. Strobus,Pinus cembra-type
Pinus cembra/Pinus haploxylon-type,Pinus cembra-type
Pinus subgen. Haploxylon-type,Pinus cembra-type
Pinus subgen. Haploxylon,Pinus cembra-type
Pinus sibirica-type,Pinus cembra-type
Pinus pumila-type,Pinus cembra-type
Pinus haplostellate,Pinus cembra-type
Tsuga undifferentiated,Tsuga
Keteleeria,Keteleeria
Coniferae indeterminable,cf. Abies
Pinaceae undifferentiated,cf. Abies
Pinaceae indeterminata,cf. Abies
Picea/Pinus undifferentiated,cf. Abies
Coniferae coroded,cf. Abies
Callitriche stagnalis,Callitriche stagnalis
Callitriche stagnalis-type,Callitriche stagnalis
Cladium mariscus,Cladium mariscus
Cladium-type,Cladium mariscus
Cladium,Cladium mariscus
Cyperaceae undifferentiated,Cyperaceae
Cyperaceae p.p.,Cyperaceae
Cyperaceae indeterminata,Cyperaceae
Cyperus longus-type,Cyperus
Eriophorum,Eriophorum-type
Eriophorum-type,Eriophorum-type
Eriophorum angustifolium/E. vaginatum,Eriophorum-type
Eriophorum scheuchzeri,Eriophorum-type
Scirpus lacustris,Scirpus-type
Scirpus maritimus,Scirpus-type
Scirpus sect. Pterolepis-type,Scirpus-type
Scirpus-type,Scirpus-type
Scirpus lacustris-type,Scirpus-type
Scirpus lacustris subsp. lacustris-type,Scirpus-type
Bolboschoenus maritimus,Scirpus-type
Scirpus,Scirpus-type
Scirpus lacustris subsp. tabernaemontani,Scirpus-type
Schoenoplectus lacturis subsp. lacustris,Scirpus-type
Schoenoplectus-type,Scirpus-type
Trichophorum caespitosum,Scirpus-type
Rhynchospora alba,Rhynchospora
Rhynchospora,Rhynchospora
Rhynchospora alba-type,Rhynchospora
Rhynchospora-type,Rhynchospora
Dulichium-type,Carex
Schoenus-type,Schoenus
Schoenus,Schoenus
Ephedra undifferentiated,Ephedra
Ephedra indeterminata,Ephedra
Ephedra cf. E. distachya,Ephedra distachya-type
Ephedra major,Ephedra distachya-type
Ephedra distachya-nebrodensis,Ephedra distachya-type
Ephedra fragilis ssp. campylopoda,Ephedra fragilis-type
Ephedra fragilis ssp. campylopoda-type,Ephedra fragilis-type
Ephedra cf. E. fragilis ssp. campylopoda,Ephedra fragilis-type
Ephedra cf. E. strobilacea,Ephedra fragilis-type
Ephedra strobilaceae-type,Ephedra strobilacea
Ephedra strobilacea,Ephedra strobilacea
Ephedra monosperma,Ephedra monosperma
Ephedra intermedia-type,Ephedra intermedia-type
Ephedra alata,Ephedra alata-type
Hydrocharis morsus-ranae,Hydrocharis morsus-ranae
Hydrocharis,Hydrocharis morsus-ranae
Taxodiaceae,Juniperus-type
Juniperus/Cupressaceae,Juniperus-type
Cupressaceae/Taxodiaceae,Juniperus-type
Juniperus/Tetraclinis-type,Juniperus-type
Juniperus sabina,Juniperus sabina
Tetraclinis,Tetraclinis
Juniperus oxycedrus-type,Juniperus oxycedrus-type
Potamogeton,Potamogeton-type
Potamogeton undifferentiated,Potamogeton-type
Potamogeton-type,Potamogeton-type
Potamogetonaceae,Potamogeton-type
Triglochin/Potamogeton,Potamogeton-type
Potamogeton/Triglochin,Potamogeton-type
Triglochin,Triglochin
Triglochin cf. T. palustris,Triglochin
Triglochin-type,Triglochin
Juncaginaceae,Triglochin
Triglochin maritima,Triglochin
Potamogeton subgen. Potamogeton,Potamogeton natans-type
Potamogeton sect. Eupotamogeton,Potamogeton natans-type
Potamogeton subgen. Potamogeton-type,Potamogeton natans-type
Potamogeton subgen. Eupotamogeton,Potamogeton natans-type
Potamogeton nodosus,Potamogeton natans-type
Potamogeton natans,Potamogeton natans-type
Groenlandia densa,Potamogeton natans-type
Potamogeton perfoliatus,Potamogeton natans-type
Potamogeton lucens,Potamogeton natans-type
Potamogeton subgen. Eupotamogeton-type,Potamogeton natans-type
Potamogeton natans-type,Potamogeton natans-type
Potamogeton eupotamogeton-type,Potamogeton natans-type
Eu-Potamogeton-type,Potamogeton natans-type
Potamogeton eupotamogeton,Potamogeton natans-type
Potamogeton subgen. Coleogeton,Potamogeton pectinatus-type
Potamogeton cf. P. pectinatus,Potamogeton pectinatus-type
Potamogeton sect. Coleogeton,Potamogeton pectinatus-type
Potamogeton sect. Coleogeton-type,Potamogeton pectinatus-type
Potamogeton filiformis-type,Potamogeton pectinatus-type
Potamogeton pectinatus,Potamogeton pectinatus-type
Potamogeton subgen. Coleogeton-type,Potamogeton pectinatus-type
Potamogeton pectinatus-type,Potamogeton pectinatus-type
Ruppia,Ruppia
Ruppia maritima,Ruppia
Sciadopitys-type,Sciadopitys
Thesium-type,Thesium
Spathiflorae,Araceae
Laurus nobilis,Laurus nobilis
Hydrocharitaceae,Hydrocharitaceae
Aristolochia paucinervis-type,Aristolochia
Aristolochia clematitis,Aristolochia
Aristolochiaceae,Aristolochiaceae
Larix dahurica,Larix dahurica
Larix sibirica,Larix/Pseudotsuga
Najas marina,Najas marina
Najas,Najas
Zannichelliaceae,Zannichelliaceae
Zannichellia,Zannichellia
Zannichellia-type,Zannichellia
Cryptomeria-type,Cryptomeria-type
Elodea,Elodea
Elodea densa,Elodea
cf. Cladium mariscus,Cyperaceae
cf. Cladium,Cyperaceae
cf. Cladium-type,Cyperaceae
Lemna,Lemna
Lemna minor,Lemna
Lemna minor-type,Lemna
Lemnaceae,Lemnaceae
Nymphaea,Nymphaea
Nymphaea cf. N. candida,Nymphaea
Nymphaea alba,Nymphaea
Nymphaea alba-type,Nymphaea
Nymphaea tetragona,Nymphaea
Nymphaea sp.,Nymphaea
Nymphaea candida,Nymphaea candida
Cephalanthera longifolia-type,Cephalanthera-type
Cephalanthera-type,Cephalanthera-type
Avena versicolor,Avena-type
Setaria,Avena-type
Cerealia/Avena-type,Avena-type
Cerealia-type,Cerealia-type
cf. Secale,Cerealia-type
Cerealia undifferentiated,Cerealia-type
cf. Triticum diccocon,Cerealia-type
Hordeum/Triticum,Cerealia-type
cf. Triticum,Cerealia-type
Cereales,Cerealia-type
Cerealia,Cerealia-type
Poaceae undifferentiated >40 m,Cerealia-type
Poaceae large,Cerealia-type
Cerealia indeterminata,Cerealia-type
Cerealia (excl. Secale),Cerealia-type
Cerealia sp.,Cerealia-type
Cerealia-type (excl. Secale),Cerealia-type
Gramineae >43 m,Cerealia-type
Poaceae >40 m,Cerealia-type
Glyceria maxima,Hordeum-type
Hordeum vulgare-type,Hordeum-type
Poaceae/Glyceria-type,Hordeum-type
Cerealia/Hordeum-type,Hordeum-type
Cerealia-type/Secale,Secale cereale
Cerealia/Secale,Secale cereale
Triticum undifferentiated,Triticum-type
Cerealia-type/Triticum,Triticum-type
Cerealia/Triticum-type,Triticum-type
Zea undifferentiated,Zea mays
Cerealia-type/Zea,Zea mays
Triticum/Avena-type,Avena/Triticum-type
Cerealia-type/Triticum/Avena,Avena/Triticum-type
Lygeum-type,Lygeum spartum
Oryza-type,Oryza-type
Phragmites,Phragmites australis-type
Phragmites-type,Phragmites australis-type
Phragmites australis-type,Phragmites australis-type
Phragmites australis,Phragmites australis-type
Gramineae,Poaceae
Gramineae undifferentiated,Poaceae
Andropogon,Poaceae
cf. Phragmites australis,Poaceae
Poaceae undifferentiated,Poaceae
Deschampsia,Poaceae
Poa/Festuca-type,Poaceae
Anthoxanthum,Poaceae
Nardus,Poaceae
Poaceae p.p.,Poaceae
Poaceae undifferentiated <40 m,Poaceae
Poaceae <37 m,Poaceae
Poaceae Tardiglaciaire,Poaceae
Sparganium,Sparganium-type
Sparganium-type,Sparganium-type
Typha angustifolia-type,Sparganium-type
Typha angustifolia/Sparganium,Sparganium-type
Sparganiaceae,Sparganium-type
Typha undifferentiated (monad),Sparganium-type
Typha cf. T. angustifolia,Sparganium-type
Sparganium (monad),Sparganium-type
Typha angustifolia/Sparganium-type,Sparganium-type
Sparganium/Typha,Sparganium-type
Typha/Sparganium-type,Sparganium-type
Typha cf. T. domingensis,Sparganium-type
Sparganium sp.,Sparganium-type
Sparganium/Typha angustifolia-type,Sparganium-type
Sparganium/Typha angustifolia,Sparganium-type
Typha/Sparganium undifferentiated,Sparganium-type
Typha angustifolia,Typha angustifolia
Sparganium cf. S. minimum,Sparganium emersum-type
Sparganium emersum-type,Sparganium emersum-type
Sparganium minimum-type,Sparganium emersum-type
Sparganium emersum,Sparganium emersum-type
Sparganium angustifolium-type,Sparganium emersum-type
Sparganium erectum-type,Sparganium erectum
Sparganium erectum,Sparganium erectum
Typha undifferentiated,Typha/Sparganium
Typha-type,Typha/Sparganium
Typhaceae,Typha/Sparganium
Typha,Typha/Sparganium
Typha latifolia/T. angustifolia,Typha/Sparganium
Sparganiaceae/Typhaceae,Typha/Sparganium
Typhaceae/Sparganiaceae,Typha/Sparganium
Typha/Sparganium,Typha/Sparganium
Acorus calamus,Acorus calamus
Nuphar,Nuphar
Nuphar lutea,Nuphar
Nuphar pumila,Nuphar
Nuphar cf. N. lutea,Nuphar
Nuphar lutea-type,Nuphar
Allium oleraceum-type,Allium ursinum-type
Allium suaevolens,Allium ursinum-type
Allium sp.,Allium-type
Anthericum ramosum,Anthericum ramosum
Asparagus officinalis-type,Asparagus officinalis-type
Butomus umbellatus,Butomus umbellatus
Butomus-type,Butomus umbellatus
Butomus,Butomus umbellatus
Butomaceae,Butomus umbellatus
Iris pumila,Iris pumila
Muscari neglectum-type,Muscari neglectum-type
Narthecium ossifragum-type,Narthecium
Hyacinthoides non-scripta,Ornithogalum-type
Ornithogalum umbellatum,Ornithogalum-type
Hyacinthoides/Scilla,Ornithogalum-type
Hyacinthoides,Ornithogalum-type
Ornithogalum,Ornithogalum-type
Endymion,Ornithogalum-type
Smilacina stellata,Smilacina stellata
Liliaceae undifferentiated,Liliaceae-type
Liliaceae-type undifferentiated,Liliaceae-type
Liliaceae cf. Narthecium-type,Liliaceae-type
Paris/Gagea,Liliaceae-type
Monocolpate,Liliaceae-type
Monocotyledone monocolpate,Liliaceae-type
Iridaceae undifferentiated,Liliaceae-type
Liliiflorae,Liliaceae-type
cf. Allium vineale-type,Liliaceae-type
Liliopsida monocolpate,Liliaceae-type
Liliaceae p.p.,Liliaceae-type
Liliaceae indeterminata,Liliaceae-type
Iridaceae/Amaryllidaceae,Liliaceae-type
Asphodelus lutea,Asphodeline
Asphodelus fistulosus-type,Asphodelus fistulosus-type
Smilax aspera,Smilax
Crocus longiflorus,Crocus longiflorus
Polygonatum verticillatum-type,Polygonatum verticillatum
Ruscus,Ruscus
Ruscus aculeatus,Ruscus
Gladiolus/Romulea,Gladiolus/Romulea
Dipcadi-type,Dipcadi-type
Lloydia serotina,Lloydia serotina
Lloydia,Lloydia serotina
Gagea lutea-type,Gagea/Tulipa
Gagea pratensis-type,Gagea/Tulipa
Tulipa sylvestris,Gagea/Tulipa
Tulipa-type,Gagea/Tulipa
Gagea soleirolii,Gagea/Tulipa
Tulipa,Gagea/Tulipa
Paradisia liliastrum,Paradisia liliastrum
Paris,Paris
Maianthemum/Paris,Maianthemum/Paris
Simethis,Simethis
Leucojum/Galanthus,Leucojum-type
Galanthus,Leucojum-type
Galanthus nivalis,Leucojum-type
Leucojum-type,Leucojum-type
Stratiotes,Stratiotes aloides
Stratiotes aloides,Stratiotes aloides
Trachycarpus,Trachycarpus
Hyphaene,Hyphaene
Hyphaene cf. H. thebaica,Hyphaene
Magnoliaceae undifferentiated,Magnolia-type
Eriocaulon,Eriocaulon
Eriocaulaceae,Eriocaulon
Myrtus/Eucalyptus,Myrtaceae
Syzygium-type,Syzygium-type
Nymphoides peltata,Nymphoides peltata
Nymphoides,Nymphoides peltata
Nymphoides peltata-type,Nymphoides peltata
Pedicularis verticillatum-type,Pedicularis verticillata-type
Berberis vulgaris-type,Berberis
Mahonia-type,Mahonia aquilifolium-type
Mahonia aquilifolium-type,Mahonia aquilifolium-type
Anarrhinum bellidifolium,Anarrhinum bellidifolium
Mimulus-type,Mimulus-type
Tamus communis,Tamus communis
Tamus,Tamus communis
Tofieldia-type,Tofieldia
Calla,Calla palustris
Calla palustris,Calla palustris
Aconitum-group,Aconitum
Aconitum non-napellus,Aconitum
Adonis annua-type,Adonis aestivalis-type
Adonis aestivalis/A. flammea,Adonis aestivalis-type
Caltha palustris-type,Caltha-type
Caltha,Caltha palustris
Caltha palustris,Caltha palustris
Aquilegia sp.,Aquilegia
Convolvulus undifferentiated,Convolvulus
Cuscuta gronovii-type,Cuscuta europaea-type
Cuscuta europaea,Cuscuta europaea-type
Cuscuta epithymum,Cuscuta europaea-type
Frankenia hirsuta-type,Frankenia
Frankenia-type,Frankenia
Papaver rhoeas-group,Papaver rhoeas-type
Papaver radicatum,Papaver radicatum
Papaver dubium,Papaver dubium
Papaver somniferum,Papaver somniferum
Papaveraceae undifferentiated,Papaveraceae
Rhinanthus-group,Rhinanthus-group
Rhynchocorys,Rhinanthus-type
Orobanche,Rhinanthus-type
Parentucellia-type,Rhinanthus-type
Rhinanthoideae,Rhinanthus-type
Lathraea,Rhinanthus-type
Veronica beccabunga-type,Veronica-type
Veronica beccabunga,Veronica-type
Veronica anagallis-aquatica,Veronica-type
Veronica cf. spicata,Veronica-type
cf. Veronica chamaedrys,Veronica-type
Veronica chamaedrys,Veronica-type
Veronica officinalis,Veronica-type
Polygonum alpinum,Polygonum alpinum
Polygonum alpinum-type,Polygonum alpinum
Quercus undifferentiated,Quercus
Quercus robur/Q. cerris,Quercus
Quercus cf. Q. robur,Quercus
Quercus cf. Q. ilex,Quercus
Quercus cf. Q. suber,Quercus
Quercus cf. Q. rotundifolia,Quercus
Quercus indeterminata,Quercus
Quercus evergreen-type,Quercus ilex-type
Quercus evergreen,Quercus ilex-type
Quercus sempervirens,Quercus ilex-type
Quercus frainetto,Quercus robur-type
Quercus infectoria-type,Quercus robur-type
Quercus petraea,Quercus robur-type
Quercus robur-group,Quercus robur-type
Quercus cf. Q. canariensis,Quercus robur-type
Quercus robur/Q. pubescens-type,Quercus robur-type
Quercus pubescens,Quercus robur-type
Quercus deciduous-type,Quercus robur-type
Quercus pubescens/Q. robur-type,Quercus robur-type
Quercus deciduous,Quercus robur-type
Ranunculaceae undifferentiated,Ranunculaceae
Ranunculaceae (type 1),Ranunculaceae
Ranunculaceae (type 2),Ranunculaceae
Ranunculaceae p.p.,Ranunculaceae
Ranunculaceae indeterminata,Ranunculaceae
Ranunculus cf. R. bulbosus,Ranunculus acris-type
Ranunculus repens,Ranunculus acris-type
Ranunculus acer,Ranunculus acris-type
Ranunculus acris-group,Ranunculus acris-type
Ranunculus muricatus-type,Ranunculus acris-type
Ranunculus montanus-type,Ranunculus acris-type
Ranunculus acer-type,Ranunculus acris-type
Ranunculus polyphyllus,Ranunculus flammula-type
Ranunculus flammula-group,Ranunculus flammula-type
Ranunculus undifferentiated,Ranunculus-type
Anemone/Hepatica,Ranunculus-type
Ranunculus officinalis,Ranunculus-type
Anemone/Pulsatilla,Ranunculus-type
Anemone/Pulsatilla-type,Ranunculus-type
Ranunculus indeterminata,Ranunculus-type
Anemone undifferentiated,Anemone nemorosa-type
Anemone nemorosa-group,Anemone nemorosa-type
Anemone nemorosa/ranunculoides,Anemone nemorosa-type
Ranunculus circiniatus,Ranunculus sceleratus-type
Ranunculus sceleratus,Ranunculus sceleratus-type
Ranunculus cf. R. sceleratus,Ranunculus sceleratus-type
Pulsatilla,Pulsatilla
Pulsatilla alpina,Pulsatilla
Pulsatilla vulgaris-group,Pulsatilla
Pulsatilla-type,Pulsatilla
Pulsatilla montana,Pulsatilla
Ceratocephalus-type,Ceratocephalus
Ceratocephalus,Ceratocephalus
Ranunculus subgen. Batrachium,Ranunculus aquatilis-type
Ranunculus trichophyllus-type,Ranunculus aquatilis-type
Ranunculus subgen. Batrachium-type,Ranunculus aquatilis-type
Ranunculus peltatus-type,Ranunculus aquatilis-type
Ranunculus trichophyllus,Ranunculus aquatilis-type
Ranunculus batrachioides,Ranunculus aquatilis-type
Batrachium-type,Ranunculus aquatilis-type
Ranunculus aquatilis-type,Ranunculus aquatilis-type
Batrachium,Ranunculus aquatilis-type
Ranunculus sect. Batrachium,Ranunculus aquatilis-type
Ranunculus batrachium,Ranunculus aquatilis-type
Ranunculus batrachium-type,Ranunculus aquatilis-type
Batrachium aquatile,Ranunculus aquatilis-type
Ranunculus ficaria,Ranunculus ficaria
Ranunculus ficaria-group,Ranunculus ficaria
Ranunculus ficaria-type,Ranunculus ficaria
Ranunculus constantinopolitanus-type,Ranunculus constantinopolitanus-type
Ranunculus nivalis-type,Ranunculus nivalis-type
Ranunculus asiaticus,Ranunculus asiaticus
Saxifraga hypnoides,Saxifraga granulata-type
Saxifraga rosacea,Saxifraga granulata-type
Saxifraga rivularis,Saxifraga granulata-type
Saxifraga rotundifolia,Saxifraga granulata-type
Saxifraga moschata-type,Saxifraga granulata-type
Saxifraga tridactylites,Saxifraga granulata-type
Teucrium scordonia,Teucrium chamaedrys-type
Valerianella campestris,Valerianella
Valerianella locusta,Valerianella
Fedia,Fedia
Viola palustris-type,Viola odorata-type
Viola riviniana-type,Viola odorata-type
Viola palustris,Viola odorata-type
Viola riviniana/V. canina,Viola odorata-type
Trapa,Trapa natans
Trapa natans,Trapa natans
Nigella-type,Nigella
Nigella arvensis-type,Nigella
Alchemilla pentaphylla,Alchemilla
Alchemilla arvensis,Alchemilla
Alchemilla pentaphyllea-type,Alchemilla
Alchemilla-group,Alchemilla/Aphanes
Sanguisorba minor,Sanguisorba minor-type
Sanguisorba minor ssp. minor,Sanguisorba minor-type
Sarcopoterium spinosum/Sanguisorba minor,Sanguisorba minor-type
Sarcopoterium,Sanguisorba minor-type
Sanguisorba/Poterium,Sanguisorba minor-type
Sanguisorba/Poterium-type,Sanguisorba minor-type
Actaea spicata-type,Actaea
Hepatica-type,Hepatica
Hepatica,Hepatica
Hepatica nobilis-type,Hepatica
Hepatica nobilis,Hepatica
Polycarpon,Polycarpon
Polycarpon-type,Polycarpon
Pteranthus,Pteranthus
Delphinium/Aconitum,Consolida-type
Consolida ambigua,Consolida-type
Consolida regalis-type,Consolida-type
Consolida regalis,Consolida-type
Globularia alypum-type,Globularia
Lamiastrum-type,Lamium album-type
Lamiastrum,Lamium album-type
Lamium album,Lamium album-type
Eranthis hyemalis-type,Eranthis hyemalis
Claytonia undifferentiated,Claytonia
Claytonia sibirica,Claytonia
Anthyllis-type,Anthyllis
Artemisia cf. A. norvegica (type1),Artemisia
Artemisia cf. A. norvegica (type2),Artemisia
Artemisia undifferentiated,Artemisia
Artemisia (Type A),Artemisia
Artemisia (Type B),Artemisia
Artemisia (Type C),Artemisia
Artemisia (Type D),Artemisia
Artemisia rupestris,Artemisia
Artemisia (Type F),Artemisia
Artemisia herba-alba,Artemisia
Artemisia ss,Artemisia
Artemisia sl.,Artemisia
Artemisia vulgaris,Artemisia
Artemisia campestris,Artemisia
Artemisia genipii/A. mutellina,Artemisia
Artemisia: clumps,Artemisia
Bruckenthalia spiculifolia,Bruckenthalia spiculifolia
Centaurea depressa,Centaurea cyanus-type
Centaurea mollis-type,Centaurea montana-type
Centaurea montana/C. triumfetti,Centaurea montana-type
Centaurea triumfetti-type,Centaurea montana-type
Centaurea cf. C. scabiosa,Centaurea scabiosa-type
Crassula aquatica,Umbilicus-type
Umbilicus,Umbilicus-type
Umbilicus-type,Umbilicus-type
Umbilicus rupestris-type,Umbilicus-type
Tillaea,Umbilicus-type
Polygonum-type (tricolporate),Polygonum-type (tricolporate)
Polygonum undifferentiated,Polygonum-type (tricolporate)
Polygonum (tricolporate),Polygonum-type (tricolporate)
Polygonum pp.,Polygonum-type (tricolporate)
Polygonum aviculare/P. bistorta-type,Polygonum-type (tricolporate)
Polygonum sect. Aconogonon,Polygonum-type (tricolporate)
Polygonum arenarium,Polygonum aviculare-type
Polygonum maritimum,Polygonum oxyspermum-type
Polygonum bistorta,Polygonum bistorta
Bistorta major,Polygonum bistorta
Polygonum bistorta-type,Polygonum bistorta-type
Polygonum bistorta/P. viviparum,Polygonum bistorta-type
Polygonum cf. P. viviparum,Polygonum bistorta-type
Polygonum sect. Bistorta,Polygonum bistorta-type
Polygonum viviparum-type,Polygonum bistorta-type
Polygonum cf. P. bistorta,Polygonum bistorta-type
Polygonum cf. P. bistorta-type,Polygonum bistorta-type
Polygonum viviparum,Polygonum viviparum
Polygonum amplexicaule,Polygonum amplexicaule
Bilderdykia convolvulus,Fallopia
Bilderdykia convolvulus-type,Fallopia
Bilderdykia convolvulus/B. dumetorum,Fallopia
Polygonum convolvulus-type,Fallopia
Polygonum convolvulus,Fallopia
Fallopia-type,Fallopia
Polygonum convolvulus/P. dumetorum,Fallopia
Polygonum cognatum-type,Polygonum cognatum
Fagus orientalis,Fagus
Filipendula cf. F. ulmaria,Filipendula
Filipendula ulmaria/F. vulgaris,Filipendula
Lotus uliginosus,Lotus-type
Lotus uliginosus-type,Lotus-type
Lotus undifferentiated,Lotus-type
Lotus cf. L. uliginosus,Lotus-type
Fabaceae/Lotus-type,Lotus-type
Tetragonolobus maritimus,Tetragonolobus maritimus
Polygonaceae undifferentiated,Polygonaceae
Paliurus-type,Rhamnus-type
Paliurus spina-christi,Rhamnus-type
Zizyphus lotus,Zizyphus
Zizyphus,Zizyphus
Hippophae,Hippophae rhamnoides
Hippophae rhamnoides,Hippophae rhamnoides
Solanum cf. S. nigrum,Solanum
Solanum sodomeum,Solanum nigrum-type
Solanum cf. nigrum-type,Solanum nigrum-type
Verbena-type,Verbena officinalis
Cyclamen hederifolium,Cyclamen hederifolium
Androsaceae,Androsace
Dorycnium hirsutum,Dorycnium
Ornithopus perpusillus,Ornithopus
Apium graveolens,Apium graveolens
Apium inundatum,Apium inundatum
Bupleurum falcatum-type,Bupleurum
Heracleum sphondylium-type,Heracleum
Heracleum sp.,Heracleum
Heracleum mantegazzianum,Heracleum mantegazzianum
Hydrocotyle,Hydrocotyle
Hydrocotyle vulgaris,Hydrocotyle
Hydrocotyle-type,Hydrocotyle
Sium erectum-type,Sium-type
Anthriscus caucalis-type,Anthriscus caucalis
Pimpinella major/P. saxifraga,Pimpinella major-type
Pimpinella major,Pimpinella major-type
Bunium,Peucedanum-type
Angelica sylvestris-type,Peucedanum-type
Ferula/Bunium-type,Peucedanum-type
Selinum carvifolia/pyrenaeum,Peucedanum-type
Peucedanum ostruthium,Peucedanum-type
Selinum carvifolia-type,Peucedanum-type
Foeniculum vulgare ssp. vulgare,Foeniculum vulgare ssp. vulgare
Anthriscus nitida/sylvestris,Anthriscus sylvestris-type
Lecokia,Lecokia
Psammogeton-type,Psammogeton-type
Trachyspermum-type,Trachyspermum-type
Astrantia minor,Astrantia-type
Oenanthe,Oenanthe
Aegopodium,Aegopodium podagraria
Eryngium ilicifolium,Eryngium
Conium,Conium maculatum
Ligusticum scoticum,Ligusticum scoticum
Meum,Meum athamanticum
Chaerophyllum temulentum,Chaerophyllum hirsutum-type
Chaerophyllum hirsutum/C. temulentum,Chaerophyllum hirsutum-type
Thorella verticillatinundata-type,Thorella verticillatinundata-type
Cicuta-type,Apiaceae
Umbelliferae,Apiaceae
Umbelliferae (type 1),Apiaceae
Umbelliferae (type 2),Apiaceae
Umbelliferae (type 3),Apiaceae
Umbelliferae undifferentiated,Apiaceae
cf. Ligusticum,Apiaceae
Oenanthe-type,Apiaceae
cf. Bunium rectangulum,Apiaceae
